Thu May 22 00:58:14 2025    out.prof

         81000586 function calls (80994289 primitive calls) in 41.105 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\passmanagers.py:755(finalize)
       96    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\collections\__init__.py:447(_make)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\module.py:56(__str__)
        5    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\context.py:13(get_global_context)
      192    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\threading.py:1236(daemon)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_hashing.py:430(_build_hashsecret)
        5    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:1269(__init__)
       17    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\pyengine\pyengine\ecs.py:32(get_archetype_id)
      287    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:176(append)
      453    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:240(__next)
        6    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:730(<genexpr>)
        8    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\passmanagers.py:748(initialize)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\npytypes.py:444(__init__)
      639    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      391    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\ffi.py:139(__getattr__)
        5    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:175(_type_check)
       94    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      177    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\pyengine\pyengine\pgwidgets.py:197(process_event)
       66    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\imputils.py:42(_decorate_attr)
      837    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\abstract.py:96(key)
      530    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\base.py:37(__init__)
    26/20    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py:141(__exit__)
      115    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py:101(section_pairs)
       12    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:98(closegroup)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\misc\mergesort.py:1(<module>)
       30    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_mathimpl.py:123(unary_math_int_impl)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\codegen.py:1421(set_env)
        8    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\module.py:248(_dispose)
       16    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\datamodel\registry.py:9(wraps)
      639    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\event.py:148(is_end)
        7    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\module.py:237(_dispose)
       19    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\datamodel\manager.py:23(register)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\values.py:31(_escape_string)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\npyfuncs.py:375(_generate_logaddexp)
      284    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\templates.py:1025(__init__)
       17    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\templates.py:1317(__init__)
      208    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\abstract.py:28(_on_type_disposal)
      200    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\BlocksRewritten\src\world.py:223(<lambda>)
       76    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\collections\__init__.py:595(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_hashing.py:444(inject)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\module.py:151(triple)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\misc\literal.py:1(<module>)
       96    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:201(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\abstract.py:71(_type_reconstructor)
      138    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_lexer.py:15(CLexer)
       96    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\threading.py:1356(_make_invoke_excepthook)
      294    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      310    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\cgutils.py:417(get_or_insert_function)
      574    0.000    0.000    0.000    0.000 {function _TargetRegistry.__getitem__ at 0x000001CB840CD080}
      591    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      591    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py:685(zip_children)
       77    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\arraydecl.py:289(ArrayAttribute)
       96    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py:224(_for)
      259    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\opensimplex\internals.py:20(_overflow)
        4    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\ffi.py:374(__exit__)
      130    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py:446(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\serialize.py:52(dumps)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\callconv.py:729(_get_try_state)
      138    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py:120(valid)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\executionengine.py:84(add_module)
      106    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\zipfile\_path\__init__.py:272(__init__)
       51    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\templates.py:182(signature)
       16    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\BlocksRewritten\src\menu.py:8(iter_widgets)
        6    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\cgutils.py:56(create_struct_proxy)
        7    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\functools.py:521(decorating_function)
      742    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\misc.py:128(key)
      108    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       23    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\types.py:30(as_pointer)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\moderngl\__init__.py:1647(vertex_array)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\setobj.py:117(_SetPayload)
       13    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\values.py:961(append_basic_block)
      368    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        5    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py:1550(__or__)
        7    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:166(_type_convert)
        3    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py:272(contextmanager)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\cgutils.py:362(alloca_once)
        3    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py:511(enter_context)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\zipfile\_path\__init__.py:145(make)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\common.py:49(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_parser.py:17(CParser)
      283    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend._get_common_types}
      217    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:164(__len__)
      222    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\inspect.py:3076(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\base.py:954(get_python_api)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\transforms.py:90(_populate_function_pm)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\builder.py:875(call)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\slicing.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\passmanagers.py:660(add_refprune_pass)
